floor_area_sqm,total_resales_in_town,nearest_mrt_dist,remaining_lease,town_BUKIT MERAH,flat_type_3 ROOM,street_name_CANTONMENT RD,storey_range_01 TO 03,storey_range_04 TO 06,storey_range_19 TO 21,flat_model_Apartment,flat_model_Maisonette,town_PASIR RIS,street_name_DAWSON RD,flat_model_Premium Apartment,nearest_mall_dist,total_nearby_mrt,street_name_ANG MO KIO ST 51,flat_model_New Generation,nearest_bus_stop_Blk 18,town_SEMBAWANG,flat_type_2 ROOM,flat_type_5 ROOM,flat_type_EXECUTIVE,flat_model_Standard,flat_model_Type S1,flat_model_Model A,storey_range_16 TO 18,flat_model_Simplified,flat_model_DBSS,town_MARINE PARADE,flat_model_Improved,storey_range_07 TO 09,nearest_primary_school_ZHANGDE PRIMARY SCHOOL,street_name_JLN BAHAGIA,town_BUKIT BATOK,town_BUKIT PANJANG,town_HOUGANG,town_CHOA CHU KANG,nearest_school_WOODLANDS SECONDARY SCHOOL,nearest_mrt_Admiralty,street_name_MCNAIR RD,nearest_mrt_Kallang,nearest_mall_Sun Plaza,total_resales_in_block,storey_range_10 TO 12,nearest_school_GAN ENG SENG PRIMARY SCHOOL,nearest_school_BLANGAH RISE PRIMARY SCHOOL,street_name_TELOK BLANGAH ST 31,storey_range_22 TO 24,nearest_bus_stop_Opp Blk 565,town_CENTRAL AREA,street_name_ANG MO KIO AVE 3,street_name_ANG MO KIO ST 44,nearest_school_KHENG CHENG SCHOOL,storey_range_37 TO 39,storey_range_25 TO 27,flat_type_4 ROOM,town_QUEENSTOWN,town_ANG MO KIO,town_SENGKANG,town_TAMPINES,town_WOODLANDS,nearest_mrt_Toa Payoh,street_name_CLEMENTI AVE 3,town_JURONG EAST,town_BEDOK,storey_range_31 TO 33,nearest_primary_school_RADIN MAS PRIMARY SCHOOL,nearest_mrt_Tiong Bahru,nearest_mrt_Sengkang,total_resales_in_street,nearest_mrt_Outram Park,storey_range_28 TO 30,resale_price
102.0,387,0.8020117808201174,73.9166666666667,0,0,0,1,0,0,0,0,0,0,0,0.176355847302254,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,450000.0
90.0,387,0.5679880645429596,73.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0.2814540517202828,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,490000.0
93.0,387,0.4152977288946683,94.75,0,0,0,0,1,0,0,0,0,0,0,0.3012328087403783,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,555000.0
104.0,387,0.2395109980525863,76.1666666666667,0,0,0,1,0,0,0,0,0,0,1,0.2196795083839723,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,465000.0
92.0,387,0.4715044504467228,94.75,0,0,0,0,1,0,0,0,0,0,0,0.3645604776599181,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,520000.0
92.0,387,0.5605927238790316,94.75,0,0,0,0,0,0,0,0,0,0,0,0.449880029891318,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,565000.0
92.0,387,0.4715044504467228,94.75,0,0,0,1,0,0,0,0,0,0,0,0.3645604776599181,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,518888.0
92.0,387,0.5065075941790317,94.6666666666667,0,0,0,1,0,0,0,0,0,0,0,0.3862048152517686,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,550000.0
102.0,387,0.3421261267905442,73.0,0,0,0,1,0,0,0,0,0,0,0,0.4301114621350078,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,460000.0
93.0,387,0.5680056090243869,94.5,0,0,0,1,0,0,0,0,0,0,0,0.4842112628576625,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,548000.0
93.0,387,0.5680056090243869,94.5,0,0,0,1,0,0,0,0,0,0,0,0.4842112628576625,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,530000.0
93.0,387,0.5458474356303792,94.5,0,0,0,0,1,0,0,0,0,0,0,0.4762731141987548,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,525000.0
93.0,387,0.5458474356303792,94.5,0,0,0,0,0,0,0,0,0,0,0,0.4762731141987548,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,600000.0
105.0,387,0.4660744792046796,76.1666666666667,0,0,0,0,0,0,0,0,0,0,1,0.428965570191799,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,495000.0
90.0,387,0.8030700714416596,80.1666666666667,0,0,0,0,0,0,0,0,0,0,1,0.768947160804131,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,470000.0
100.0,387,0.1837898978770711,74.5,0,0,0,0,0,0,0,0,0,0,0,0.0966756770639226,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,530000.0
101.0,387,0.4147004001255472,74.5,0,0,0,0,0,0,0,0,0,0,0,0.275694251976198,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,495000.0
101.0,387,0.4657173864139546,74.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0.4416636483924668,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,490000.0
86.0,387,0.4670291251500114,76.75,0,0,0,0,0,0,0,0,0,0,0,0.4737682776252754,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,465000.0
86.0,387,0.4670291251500114,76.75,0,0,0,1,0,0,0,0,0,0,0,0.4737682776252754,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,440000.0
93.0,387,0.8185386776580358,94.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0.6506323094058301,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27,0,0,540000.0
93.0,387,0.801714644226035,94.6666666666667,0,0,0,0,1,0,0,0,0,0,0,0.8110138599774228,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27,0,0,510000.0
93.0,387,0.755046152183525,94.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0.8132539089590244,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27,0,0,530000.0
93.0,387,0.7296677143019605,94.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0.6143549191690044,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27,0,0,533000.0
93.0,387,0.801714644226035,94.5,0,0,0,1,0,0,0,0,0,0,0,0.8110138599774228,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27,0,0,520000.0
93.0,387,0.696624644604914,94.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0.7439920140555651,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27,0,0,515000.0
93.0,387,0.2840939036251654,62.75,0,0,0,0,1,0,0,0,0,0,0,0.5109539851668503,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,450000.0
85.0,387,0.2688633381054281,65.6666666666667,0,0,0,0,1,0,0,0,0,0,0,0.5673418257711752,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,450000.0
83.0,387,0.7870705506745207,61.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0.4315613633756583,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,425000.0
84.0,387,0.6197165492749064,72.75,0,0,0,1,0,0,0,0,0,0,0,0.9300323740162684,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,402000.0
100.0,387,0.5878493528840505,73.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0.8914629378983564,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,435000.0
84.0,387,0.6197165492749064,72.5833333333333,0,0,0,0,1,0,0,0,0,0,0,0.9300323740162684,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,420000.0
100.0,387,0.5878493528840505,73.4166666666667,0,0,0,0,1,0,0,0,0,0,0,0.8914629378983564,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,450000.0
106.0,387,0.7358922492746514,71.9166666666667,0,0,0,0,1,0,0,0,0,0,0,0.3075597850292934,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,488000.0
84.0,387,0.9506162021662944,70.5,0,0,0,0,0,0,0,0,0,0,0,0.1627754561591947,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,433000.0
104.0,387,0.92691456684652,70.5,0,0,0,0,0,0,0,0,0,0,0,0.2403685141617117,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,498000.0
106.0,387,0.7728712874819608,72.25,0,0,0,0,0,0,0,0,0,0,0,0.3716295564704129,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,480000.0
104.0,387,0.7053500893532092,69.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0.4160008293367231,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,496888.0
84.0,387,0.7053500893532092,69.5833333333333,0,0,0,0,1,0,0,0,0,0,0,0.4160008293367231,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,430000.0
124.0,387,1.4715095126112592,54.3333333333333,0,0,0,0,0,0,0,0,0,0,0,1.6141161144871052,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,520000.0
121.0,387,0.3714417918491623,73.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0.2318795469650948,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,645000.0
122.0,387,0.8997002203226475,74.5,0,0,0,1,0,0,0,0,0,0,0,0.4367249021748477,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,560000.0
123.0,387,0.0752031719501723,74.6666666666667,0,0,0,0,1,0,0,0,0,0,0,0.0807809595294844,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,678000.0
113.0,387,0.362765793897564,94.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0.2323966606464845,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,708000.0
122.0,387,0.8152698590604426,74.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0.2361569412379497,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,570000.0
122.0,387,0.8449175205094247,74.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0.301633746811595,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,575000.0
119.0,387,0.1760787822071318,73.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0.3316283645043555,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,590000.0
122.0,387,0.5775172290183616,73.5833333333333,0,0,0,0,1,0,0,0,0,0,0,0.0946354975637826,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,575000.0
119.0,387,0.1760787822071318,73.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0.3316283645043555,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,600000.0
113.0,387,0.362765793897564,94.75,0,0,0,0,0,0,0,0,0,0,0,0.2323966606464845,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,665000.0
122.0,387,0.5273217890789014,74.1666666666667,0,0,0,0,1,0,0,0,0,0,0,0.3465603102990972,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,580000.0
122.0,387,0.9058081583238944,74.0833333333333,0,0,0,0,1,0,0,0,0,0,0,0.4419436531561974,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,545000.0
120.0,387,0.5031979332798303,73.9166666666667,0,0,0,0,1,0,0,0,0,0,0,0.4666661786155599,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,583888.0
112.0,387,0.8515437624276085,91.5,0,0,0,0,1,0,0,0,0,0,0,0.571714452030246,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,580000.0
128.0,387,0.300338453216993,75.3333333333333,0,0,0,0,0,0,0,0,0,0,1,0.2588105872621548,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,685000.0
123.0,387,0.5816592028338781,75.0833333333333,0,0,0,1,0,0,0,0,0,0,0,0.368408331759935,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,550000.0
125.0,387,0.2519770337769658,75.25,0,0,0,0,0,0,0,0,0,0,1,0.3083289737251724,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,695000.0
123.0,387,0.4873981150376275,75.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0.4161000521026353,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,586000.0
111.0,387,1.1193206428321592,77.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0.2525277619920372,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,575000.0
110.0,387,1.0969959138578194,77.3333333333333,0,0,0,0,1,0,0,0,0,0,0,0.2059100309744631,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,545000.0
111.0,387,1.1763443408553604,77.5833333333333,0,0,0,0,1,0,0,0,0,0,0,0.2930375468596104,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,535888.0
121.0,387,1.0062070760259307,76.5833333333333,0,0,0,1,0,0,0,0,0,0,0,0.2674228809326219,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,575000.0
111.0,387,1.2218182934014703,77.25,0,0,0,0,0,0,0,0,0,0,0,0.358294100475698,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,550000.0
120.0,387,0.942777030097536,76.1666666666667,0,0,0,1,0,0,0,0,0,0,0,0.1777812311610684,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,570000.0
115.0,387,0.942777030097536,76.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0.1777812311610684,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,568000.0
118.0,387,0.2833036869243572,72.9166666666667,0,0,0,1,0,0,0,0,0,0,0,0.4392064798608803,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,565000.0
113.0,387,0.6366854201281189,93.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0.5690136227302843,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,630000.0
117.0,387,0.5724950919275447,73.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0.6404385210409644,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,575888.0
118.0,387,0.2833036869243572,72.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0.4392064798608803,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,635000.0
121.0,387,0.7414307157247972,74.6666666666667,0,0,0,1,0,0,0,0,0,0,0,0.6388555961629783,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,552000.0
122.0,387,0.8048637520283959,74.75,0,0,0,0,0,0,0,0,0,0,0,0.6899737990243903,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,560000.0
125.0,387,0.8020117808201174,73.8333333333333,0,0,0,0,1,0,0,0,0,0,0,0.176355847302254,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,560000.0
113.0,387,0.4152977288946683,94.8333333333333,0,0,0,0,1,0,0,0,0,0,0,0.3012328087403783,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,608000.0
113.0,387,0.4715044504467228,94.75,0,0,0,0,0,0,0,0,0,0,0,0.3645604776599181,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,668000.0
